https://infobatik.id/batik-trenggalek-batik-trenggalek-truntum-cengkeh/,"Batik Trenggalek : Batik Trenggalek Truntum Cengkeh","Batik Trenggalek memiliki beberapa motif batik yang khas dengan menambahkan ciri khas tumbuhan cengkeh pada beberapa motif"
https://infobatik.id/batik-trenggalek-motif-batik-trenggalek-bunga-kapas/,"Batik Trenggalek : Motif Batik Trenggalek Bunga Kapas","Batik Trenggalek memiliki beberapa motif batik yang khas dengan menambahkan ciri khas tumbuhan cengkeh pada beberapa motif"
https://infobatik.id/canting-tulis-berdasarkan-jumlah-cucuknya/,"Canting Tulis Berdasarkan Jumlah Cucuknya","Canting cecekan merupakan canting isen, tentu saja fungsinya untuk memberi isian pada pola batik. Isen bisa berbentuk titik-titik maupun ukel."
https://infobatik.id/canting-tulis-berdasarkan-ukuran-cucuknya/,"Canting Tulis Berdasarkan Ukuran Cucuknya","Canting dengan ukuran cucuk kecil berfungsi untuk mengisi (isen) pola batik yang sudah dibuat, ini artinya canting cecek sama dengan canting isen."
https://infobatik.id/canting-tulis-berdasarkan-fungsinyal/,"Canting Tulis Berdasarkan Fungsinyal","Sesuai dengan namanya, rengreng adalah istilah yang biasa digunakan untuk proses dasar membuat pola."
https://infobatik.id/macam-macam-malam-atau-lilin-batik-lilin-batik-klowong/,"Macam-macam Malam atau Lilin Batik: Lilin Batik Klowong","Malam Batik atau bisa juga disebut lilin khusus membatik adalah salah satu bahan utama untuk membuat batik, khususnya batik tulis dan batik cap. Fungsi malam dalam proses pengerjaan batik adalah untuk menutupi bagian tertentu agar tidak terkena pewarna."
https://infobatik.id/bahan-batik-pengaruh-warna-warna-batik-pesisir/,"Bahan Batik : Pengaruh Warna-Warna Batik Pesisir","Seperti yang sudah kita tahu, batik memiliki ragam warna yang beragam. Dari mulai warna-warna yang dasar seperti bledhak."
https://infobatik.id/ragam-kain-untuk-membatik-kain-serat-nanas/,"Ragam Kain Untuk Membatik: Kain Serat Nanas.","Jenis kain yang digunakan sebagai bahan dasar pembuatan kain batik seperti kain serat nanas. Kain yang ditenun dengan menggunakan serat dari dan nanas."
https://infobatik.id/ragam-kain-untuk-membatik-kain-katun-prima/,"Ragam Kain Untuk Membatik: Kain katun prima","Jenis kain yang digunakan sebagai bahan dasar pembuatan kain batik salah satunya adalah kain katun prima. Katun prima merupakan jenis kain yang terbuat dari bahan kapas."
https://infobatik.id/ragam-kain-untuk-membatik-kain-katun-santyo/,"Ragam Kain Untuk Membatik: Kain Katun Santyo","Jenis kain yang digunakan sebagai bahan dasar pembuatan kain batik seperti Kain Katun Santyo. Kain katun jenis ini diproses melalui sanforisasi, yakni diberikan campuran sodium hydroxide. Hal ini dimaksudkan agar ketika diberi warna akan menghasilkan warna cerah dan melekat kuat."
https://infobatik.id/alat-batik-ukuran-canting-bisa-bermacam-macam/,"Alat Batik : Ukuran Canting Bisa Bermacam-macam","Ukuran canting dapat bermacam-macam sesuai besar kecilnya lukisan batik yang akan dibuat. Untuk Selengkapnya bisa dilihat"
https://infobatik.id/alat-batik-nama-tiga-bagian-dalam-canting-batik/,"Alat Batik : Nama Tiga Bagian dalam Canting Batik","Canting dibuat dengan mempertimbangkan presisi agar malam yang keluar dari mulut canting dapat mengalir lancar sehingga ok"
https://infobatik.id/alat-batik-canting-alat-untuk-membatik-tradisional/,"Alat Batik : Canting, Alat untuk Membatik Tradisional","Canting (dari bahasa Jawa, canthing) adalah alat yang dipakai untuk memindahkan atau mengambil cairan yang khas digunakan"
https://infobatik.id/alat-batik-canting-cap-alat-pembuatan-batik-cap/,"Alat Batik : Canting Cap, Alat Pembuatan Batik Cap","Canting cap adalah sebuah alat yang digunakan untuk proses pembuatan batik cap. Canting cap pada umumnya dibuat dengan guna"
https://infobatik.id/macam-macam-alat-batik-printing/,"Macam Macam Alat Batik Printing"," Yang dimaksud dengan alat dalam batik sablon yaitu seperangkat benda yang menjadi unsur utama dalam proses pekerjaan."
https://infobatik.id/alat-batik-lekuk-keindahan-ketelitian-cap-batik/,"Alat Batik : Lekuk Keindahan & Ketelitian Cap Batik","Batik, sebuah seni keindahan yang turun temurun diwariskan kepada generasi selanjutnya selalu berkembang. Berbagai teknik"
https://infobatik.id/inovasi-alat-pengolahan-limbah-batik-antar-5-mahasiswa-undip-raih-emas-di-jepang/,"Inovasi Alat Pengolahan Limbah Batik Antar 5 Mahasiswa Undip Raih Emas di Jepang","Kelima mahasiswa dari berbagai jurusan ini mendapatkan medali emas dalam kategori Machines and Equipment. Mereka membuat alat yang dapat digunakan untuk menurunkan kadar COD, BOD, TSS, warna, dan kadar logam dalam limbah batik."
https://infobatik.id/keunikan-seni-batik-metode-ecoprint/,"Keunikan Seni Batik Metode Ecoprint","Kain batik menjadi tren busana beberapa tahun ini. Tidak sebatas pada batik tulis dan batik cap saja, tetapi berkembang pada batik kontemporer, salah satunya adalah batik eco-print."
https://infobatik.id/pewarnaan-batik-biron/,"Pewarnaan Batik Biron","Warna biron diambil dari warna biru yang menjadi warna utama batik ini. Teknik pewarnaan biron paling sederhana disbanding dengan teknik lainnya"
https://infobatik.id/pewarnaan-batik-babarmas/,"Pewarnaan Batik Babarmas","Warna babarmas sering digunakan untuk batik keratonan karena warna ini bercorak klasik. Babarmas mempunyai tiga unsur warna, krem sebagai dasarnya, hitam dan coklat sebagai coraknya."
https://infobatik.id/pewarnaan-batik-sogan/,"Pewarnaan Batik Sogan","Warna yang dihasilkan batik sogan adalah warna krem dan putih dengan corak berwarna hitam, sedangkan untuk isen-isen berwarna coklat."
https://infobatik.id/proses-membatik-nyoga-urutan-proses-membatik/,"Proses Membatik : Nyoga, Urutan Proses Membatik","Nyoga adalah pencelupan tahap kedua. Asal kata soga berasal dari nama sejenis tanaman keras yang kulit batangnya gunakan."
https://infobatik.id/proses-membatik-mbironi-nyolet-proses-mbatik/,"Proses Membatik : Mbironi & Nyolet, Proses Mbatik","Membatik, tidak banyak yang tahu bagaimana urutan prosesnya, bahkan yang sudah mengetahui banyak yang belum paham gimana."
https://infobatik.id/proses-membatik-ngerok-atau-nglorot-membatik/,"Proses Membatik : Ngerok atau Nglorot, Membatik","Membatik, tidak banyak yang tahu bagaimana urutan prosesnya, bahkan yang sudah mengetahui banyak yang belum paham gimana."
https://infobatik.id/proses-membatik-medel-urutan-proses-membatik/,"Proses Membatik : Medel, Urutan Proses Membatik","Membatik, tidak banyak yang tahu bagaimana urutan prosesnya, bahkan yang sudah mengetahui banyak yang belum paham gimana."
https://infobatik.id/proses-membatik-bliriki-urutan-proses-membatik/,"Proses Membatik : Bliriki, Urutan Proses Membatik","Membatik, tidak banyak yang tahu bagaimana urutan prosesnya, bahkan yang sudah mengetahui banyak yang belum paham gimana."
https://infobatik.id/sentra-batik-tak-terbantah-diy-memang-kota-batik/,"Sentra Batik : Tak Terbantah, DIY Memang Kota Batik","Indah, megah, dan memesona. Itu kesan pertama yang terlihat dari para peserta kirab Festival Jogja Kota Batik Dunia 2017."
https://infobatik.id/sarimbit-dan-gamis-batik-keluarga/,"Sarimbit dan Gamis Batik Keluarga besar Ibu Tri A di Minas","Photo-photo baju sarimbit dan gamis batik dibawah ini adalah order jahitan keluarga besar ibu Tri Adiningrum di Minas, semua baju ini masuk dalam order jahitan sebelum lebaran kemarin"
https://infobatik.id/sarimbit-batik-keluarga-di-pku/,"Sarimbit Batik Keluarga di PKU","Sarimbit pada gambar di samping adalah order jahitan sarimbit keluarga Ib Sumarni di Pekanbaru. Sarimbit dari bahan batik tulis dikmbinasi katun jepang lengkap untuk satu keluarga Ibu Sumarni, mulai dari gamis ibu, gamis anak perempuan (teenage), kemeja ayah, dan kemeja anak laki-laki (usia SD)."
